Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-January-2020,461.30,470.60,455.10,463.10,463.881811525991005124,19122,1223,8870348.00,4060,21.23,15.50,1.80
30-January-2020,470.10,470.60,453.15,456.80,458.657616721572191298,17606,1224,8075126.00,5188,29.47,17.45,-13.30
29-January-2020,470.00,473.00,467.70,470.60,470.037480680061823802,5176,540,2432914.00,2493,48.16,5.30,0.60
28-January-2020,464.00,472.95,460.85,468.55,466.714429450757575757,16896,1046,7885607.00,2479,14.67,12.10,4.55
27-January-2020,465.00,473.55,458.45,461.50,466.341701397401323853,20395,1408,9511039.00,5294,25.96,15.10,-3.50
24-January-2020,456.00,474.80,451.30,461.55,466.117658076116272100,26696,2066,12443477.00,5196,19.46,23.50,5.55
23-January-2020,451.30,458.90,444.25,455.75,452.062089425725789362,9438,952,4266562.00,3231,34.23,14.65,4.45
22-January-2020,455.20,455.75,447.40,453.35,452.412213740458015267,4978,415,2252108.00,1820,36.56,8.35,-1.85
21-January-2020,450.50,457.25,446.20,454.15,449.691430870323186267,7457,527,3353349.00,1746,23.41,11.05,3.65
20-January-2020,468.00,468.00,451.25,452.25,455.360034453057708871,12771,760,5815403.00,6813,53.35,16.75,-15.75
17-January-2020,461.15,472.50,461.15,464.70,468.023545786696050571,17243,1069,8070130.00,4442,25.76,11.35,3.55
16-January-2020,460.00,464.40,453.00,461.15,457.684862496118146371,28981,1893,13264165.00,6580,22.70,11.40,1.15
15-January-2020,457.00,465.00,452.20,454.45,458.166175765463387903,14599,918,6688768.00,4024,27.56,12.80,-2.55
14-January-2020,451.80,460.10,448.35,454.85,454.809598506069094304,26775,1778,12177527.00,9707,36.25,11.75,3.05
13-January-2020,426.25,461.80,426.25,455.80,451.530230377426848240,140769,6814,63561459.00,28518,20.26,35.55,29.55
10-January-2020,426.00,427.95,417.70,420.95,422.231224209078404401,7270,776,3069621.00,2967,40.81,10.25,-5.05
9-January-2020,426.85,430.60,422.35,425.65,424.891155250734835664,11227,795,4770253.00,4308,38.37,8.25,-1.20
8-January-2020,429.00,429.00,420.00,420.65,421.724892277096453430,6034,486,2544688.00,2920,48.39,9.00,-8.35
7-January-2020,438.05,446.00,427.00,428.55,434.962953214450220438,15197,1285,6610132.00,3888,25.58,19.00,-9.50
6-January-2020,440.00,441.45,427.30,432.55,431.727499273165261452,24077,1643,10394703.00,7153,29.71,14.15,-7.45
3-January-2020,438.00,443.35,435.15,440.15,440.402675849610477588,35428,2145,15602586.00,10779,30.42,8.20,2.15
2-January-2020,415.05,437.20,415.05,430.05,432.277500993367362533,32717,1507,14142823.00,23706,72.46,22.15,15.00
1-January-2020,434.95,436.55,425.25,429.55,432.533923303834808259,8136,763,3519096.00,2273,27.94,11.30,-5.40
31-December-2019,437.00,438.65,429.60,432.15,434.162987799199031386,10737,1100,4661608.00,3934,36.64,9.05,-4.85
30-December-2019,426.00,438.35,425.75,436.05,429.279434376023996168,79346,1482,34061606.00,63759,80.36,12.60,10.05
27-December-2019,420.25,427.20,417.20,425.70,423.885802469135802469,2268,241,961373.00,1360,59.96,10.00,5.45
26-December-2019,418.00,423.55,415.15,416.60,420.702233692266619204,11237,804,4727431.00,1500,13.35,8.40,-1.40
24-December-2019,420.10,421.70,415.75,417.25,417.649497601158685616,11047,713,4613774.00,2022,18.30,5.95,-2.85
23-December-2019,421.90,424.80,418.00,418.95,420.759485208089587163,5983,774,2517404.00,2729,45.61,6.80,-2.95
20-December-2019,425.00,427.20,421.00,421.85,422.811195158850226928,3305,204,1397391.00,1501,45.42,6.20,-3.15
19-December-2019,421.75,424.45,420.00,421.80,422.241080988811470957,128882,392,54419275.00,117904,91.48,4.45,0.05
18-December-2019,426.20,426.20,421.40,422.35,423.530182684670373312,5036,256,2132898.00,2386,47.38,4.80,-3.85
17-December-2019,428.70,432.60,424.15,424.65,428.452833515534083295,28357,1020,12149637.00,5549,19.57,8.45,-4.05
16-December-2019,430.50,434.15,423.80,427.10,429.588951481010357986,5503,337,2364028.00,2231,40.54,10.35,-3.40
13-December-2019,427.00,430.00,424.50,428.85,427.678998452665635110,7109,586,3040370.00,3422,48.14,5.50,1.85
12-December-2019,427.00,428.90,424.95,426.90,426.033732193732193732,8775,815,3738446.00,1921,21.89,3.95,-0.10
11-December-2019,426.20,431.90,423.15,424.40,427.014779395783525320,4601,533,1964695.00,1726,37.51,8.75,-1.80
10-December-2019,437.70,439.35,423.20,426.40,434.840583379753886666,19747,1118,8586797.00,2287,11.58,16.15,-11.30
9-December-2019,426.20,435.45,422.00,434.50,431.582475209763539282,10488,1130,4526437.00,4758,45.37,13.45,8.30
6-December-2019,423.95,427.00,420.00,425.25,424.524435231704317886,28463,1124,12083239.00,13194,46.35,7.00,1.30
5-December-2019,423.15,427.30,420.20,421.20,422.945522753221334203,6131,815,2593079.00,2571,41.93,7.10,-1.95
4-December-2019,429.00,429.00,421.15,423.15,423.562148337595907928,5865,790,2484192.00,2282,38.91,7.85,-5.85
3-December-2019,426.15,433.50,426.05,429.60,429.860928652321630804,4415,411,1897836.00,1540,34.88,7.45,3.45
2-December-2019,431.00,431.00,423.00,424.90,425.607933579335793357,8672,664,3690872.00,2630,30.33,8.00,-6.10
29-November-2019,438.00,440.05,428.40,429.45,431.601440371356406580,58596,586,25290118.00,53629,91.52,11.65,-8.55
28-November-2019,437.65,441.75,435.00,437.35,438.417419112114371708,5316,354,2330627.00,1242,23.36,6.75,-0.30
27-November-2019,442.30,445.55,435.90,437.30,441.871142639979731441,19735,1075,8720327.00,8688,44.02,9.65,-5.00
26-November-2019,438.65,443.00,435.05,439.95,439.365914526359571591,9617,1148,4225382.00,3354,34.88,7.95,1.30
25-November-2019,436.00,436.80,432.00,434.05,434.133619901225535028,10934,851,4746817.00,5815,53.18,4.80,-1.95
22-November-2019,438.30,440.50,429.10,430.95,433.565502604669110553,15549,918,6741510.00,5315,34.18,11.40,-7.35
21-November-2019,445.55,445.55,436.55,438.55,439.753851602620860633,5647,332,2483290.00,2124,37.61,9.00,-7.00
20-November-2019,441.70,447.45,435.45,444.60,442.288733420784142253,13722,627,6069086.00,5389,39.27,12.00,2.90
19-November-2019,447.50,447.50,437.10,439.25,441.029726927065330107,8679,471,3827697.00,2698,31.09,10.40,-8.25
18-November-2019,436.80,450.60,436.05,444.25,446.108774601686972820,17072,1152,7615969.00,4675,27.38,14.55,7.45
15-November-2019,434.00,448.20,432.65,437.60,436.849794058364735781,11411,536,4984893.00,2701,23.67,15.55,3.60
14-November-2019,441.35,442.05,433.00,435.00,436.494945713216023961,5342,322,2331756.00,2380,44.55,9.05,-6.35
13-November-2019,439.30,444.60,415.00,439.85,433.802532809069090537,19583,834,8495155.00,10941,55.87,29.60,0.55
11-November-2019,434.50,445.00,433.00,436.00,439.880240230747955272,25309,1020,11132929.00,6174,24.39,12.00,1.50
8-November-2019,454.00,454.00,430.80,434.60,438.706725527218572986,37603,1963,16496689.00,12013,31.95,23.20,-19.40
7-November-2019,456.30,463.95,445.00,455.45,454.756993522933784812,64381,2824,29277710.00,8493,13.19,18.95,-0.85
6-November-2019,464.00,467.00,452.70,454.95,458.875124131082423038,28196,1429,12938443.00,9317,33.04,14.30,-9.05
5-November-2019,483.80,483.80,455.00,464.20,464.273207437956732508,13821,830,6416720.00,5484,39.68,28.80,-19.60
4-November-2019,474.00,484.60,472.00,479.00,480.048515242012734546,17747,654,8519421.00,10414,58.68,12.60,5.00
1-November-2019,472.25,479.45,472.25,474.65,475.101407364565259302,5187,391,2464351.00,1767,34.07,7.20,2.40
31-October-2019,479.00,485.70,470.10,472.25,474.788485316846986089,12940,914,6143763.00,4477,34.60,15.60,-6.75
30-October-2019,486.00,487.90,474.85,476.00,478.479241289482253337,12284,428,5877639.00,6941,56.50,13.05,-10.00
29-October-2019,488.00,488.00,479.30,483.85,484.727987450746045677,53549,602,25956699.00,48442,90.46,8.70,-4.15
27-October-2019,482.15,489.10,482.15,487.10,486.664970164970164970,5698,276,2773017.00,3786,66.44,6.95,4.95
25-October-2019,485.00,493.20,476.00,480.55,485.593932750326656650,204343,1771,99227721.00,175985,86.12,17.20,-4.45
24-October-2019,486.00,494.15,482.20,492.95,490.022432566755523426,44266,2090,21691333.00,13676,30.90,11.95,6.95
23-October-2019,475.00,489.00,465.80,485.75,481.274834747550513337,42662,2334,20532147.00,19484,45.67,23.20,10.75
22-October-2019,466.00,475.60,465.00,472.15,469.773323746180118641,16689,736,7840047.00,4331,25.95,10.60,6.15
18-October-2019,463.00,476.95,461.30,465.20,470.327012357479347306,58588,1852,27555519.00,12992,22.18,15.65,2.20
17-October-2019,461.00,477.20,458.85,462.95,467.826742454177938539,32899,1517,15391032.00,8439,25.65,18.35,1.95
16-October-2019,465.00,471.50,454.50,460.65,461.460033305578684429,16814,1093,7758989.00,3047,18.12,17.00,-4.35
15-October-2019,451.90,473.60,440.00,463.75,463.961079083110363280,36253,1788,16819981.00,10663,29.41,33.60,11.85
14-October-2019,447.50,458.50,445.00,450.80,452.354556896424076404,13507,581,6109953.00,4863,36.00,13.50,3.30
11-October-2019,453.20,456.70,435.00,445.90,447.512121969507623094,16004,813,7161984.00,4514,28.21,21.70,-7.30
10-October-2019,454.00,459.70,447.00,449.05,452.418936446173800259,7710,522,3488150.00,2718,35.25,12.70,-4.95
9-October-2019,453.30,458.65,450.40,453.35,454.500795572466274645,14455,953,6569809.00,5128,35.48,8.25,0.05
7-October-2019,464.00,470.00,450.65,454.30,461.080602614455712527,17059,908,7865574.00,4322,25.34,19.35,-9.70
4-October-2019,469.00,473.45,461.95,463.60,467.029580845007534743,17917,1161,8367769.00,3555,19.84,11.50,-5.40
3-October-2019,445.20,470.15,445.20,465.25,463.374885290547941150,33781,2166,15653267.00,7343,21.74,24.95,20.05
1-October-2019,479.75,490.00,441.30,449.55,467.878849450758778335,31498,1554,14737248.00,7095,22.53,48.70,-30.20
30-September-2019,475.50,482.15,462.05,479.75,475.066062387718438673,12246,762,5817659.00,2045,16.70,20.10,4.25
27-September-2019,484.00,487.95,473.00,474.25,480.403118860510805500,24432,1439,11737209.00,7672,31.40,14.95,-9.75
26-September-2019,472.50,492.50,472.50,483.10,483.294913201453371013,54494,2501,26336673.00,9387,17.23,20.00,10.60
25-September-2019,498.00,498.75,470.20,472.40,481.759657889679031328,31218,1395,15039573.00,13491,43.22,28.55,-25.60
24-September-2019,498.80,511.00,476.60,498.15,495.549874529485570890,63760,2469,31596260.00,13101,20.55,34.40,-0.65
23-September-2019,467.00,506.00,454.00,491.65,485.279566390620638317,107470,5401,52152995.00,31758,29.55,52.00,24.65
20-September-2019,431.40,464.90,427.40,459.10,451.221090074965509216,60161,2772,27145912.00,15935,26.49,37.50,27.70
19-September-2019,449.50,454.45,432.00,434.50,440.686980078153093759,41713,1506,18382376.00,9161,21.96,22.45,-15.00
18-September-2019,431.15,455.95,427.05,451.15,441.463197833636766978,65363,2831,28855359.00,13244,20.26,28.90,20.00
17-September-2019,417.30,433.50,409.30,429.25,421.999559028883608123,40819,1490,17225600.00,12549,30.74,24.20,11.95
16-September-2019,403.10,420.95,394.50,417.30,408.893567181212084809,33298,1774,13615338.00,10775,32.36,26.45,14.20
13-September-2019,415.00,419.55,401.50,403.10,409.556891724422820948,21787,927,8923016.00,8323,38.20,18.05,-11.90
12-September-2019,403.95,416.60,402.00,413.50,410.931088967608756594,39239,1127,16124525.00,9412,23.99,14.60,9.55
11-September-2019,399.00,405.00,395.95,398.90,399.447238252267106347,24260,1278,9690590.00,13199,54.41,9.05,-0.10
9-September-2019,404.00,404.00,395.40,398.95,399.552340121471954269,19593,1407,7828429.00,11585,59.13,8.60,-5.05
6-September-2019,398.55,400.45,392.60,397.10,397.705137121884931037,93457,873,37168329.00,83192,89.02,7.85,-1.45
5-September-2019,405.85,412.75,395.50,398.80,402.049596987703712419,16997,1978,6833637.00,9807,57.70,17.25,-7.05
4-September-2019,420.00,420.00,403.00,405.10,408.910069478422546237,10219,593,4178652.00,3175,31.07,17.00,-14.90
3-September-2019,435.00,435.00,417.95,421.45,428.285071402856114244,16666,569,7137799.00,4538,27.23,17.05,-13.55
30-August-2019,428.50,441.00,422.10,436.30,433.539972722788079278,34461,1121,14940221.00,9274,26.91,18.90,7.80
29-August-2019,411.15,427.15,411.00,421.25,421.169301483390208231,14359,554,6047570.00,4344,30.25,16.15,10.10
28-August-2019,419.15,427.05,410.45,414.50,420.858306709265175718,25040,1033,10538292.00,8914,35.60,16.60,-4.65
27-August-2019,394.10,424.00,391.00,420.40,411.804637154815421750,45157,1884,18595862.00,16289,36.07,33.00,26.30
26-August-2019,381.80,394.55,376.05,392.35,385.872004127386145115,21321,1132,8227177.00,9089,42.63,18.50,10.55
23-August-2019,367.00,375.70,361.20,374.25,373.577233571423613280,144063,1526,53818657.00,134049,93.05,14.50,7.25
22-August-2019,382.00,382.10,369.00,370.70,373.194027815653122443,7334,470,2737005.00,3539,48.25,13.10,-11.30
21-August-2019,385.25,387.85,380.00,380.95,383.732587513533020570,2771,160,1063323.00,1167,42.11,7.85,-4.30
20-August-2019,388.00,390.60,382.85,388.90,388.165310577495534828,10078,545,3911930.00,3060,30.36,7.75,0.90
19-August-2019,389.00,390.00,381.50,386.85,385.976684570312500000,8192,330,3161921.00,3386,41.33,8.50,-2.15
16-August-2019,386.15,388.75,380.00,384.25,384.324211824558698836,12973,520,4985838.00,1827,14.08,8.75,-1.90
14-August-2019,406.90,406.90,385.25,387.40,391.516715963072510531,11157,419,4368152.00,4389,39.34,21.65,-19.50
13-August-2019,400.00,400.00,392.60,394.90,394.578756884343036978,6355,287,2507548.00,2987,47.00,7.40,-5.10
9-August-2019,397.00,400.00,391.00,398.50,396.604412850812407680,10832,562,4296019.00,1672,15.44,9.00,1.50
8-August-2019,391.90,398.70,389.30,393.00,392.767750149790293588,13352,442,5244235.00,2429,18.19,9.40,1.10
7-August-2019,389.70,396.00,386.90,392.55,391.810917857757878422,17421,655,6825738.00,4654,26.71,9.10,2.85
6-August-2019,377.45,390.00,375.55,386.50,385.487766423357664233,17125,830,6601478.00,7517,43.89,14.45,9.05
5-August-2019,376.50,380.20,360.00,377.45,369.793465244910760107,35074,1346,12970136.00,10047,28.65,20.20,0.95
2-August-2019,357.20,389.80,350.60,380.70,372.782951248102384749,52039,2430,19399252.00,14307,27.49,39.20,23.50
1-August-2019,382.00,391.30,356.35,360.15,371.541997940267765190,24275,1107,9019182.00,7622,31.40,34.95,-21.85
31-July-2019,389.50,395.15,372.00,382.75,384.683407814357754909,48782,1722,18765626.00,6271,12.86,23.15,-6.75
30-July-2019,365.00,408.00,361.80,385.85,387.666421862316879904,206968,7150,80234544.00,24564,11.87,46.20,20.85
29-July-2019,354.50,369.60,345.00,364.25,358.493632441760138050,28975,1166,10387353.00,7104,24.52,24.60,9.75
26-July-2019,370.50,370.50,350.00,351.90,356.585629139072847682,30200,1153,10768886.00,15352,50.83,20.50,-18.60
25-July-2019,376.65,388.40,366.35,369.45,379.473429750343850289,23993,951,9104706.00,7175,29.90,22.05,-7.20
24-July-2019,382.10,396.95,372.00,377.20,384.028745830080204414,28178,3206,10821162.00,10157,36.05,24.95,-4.90
23-July-2019,390.00,393.00,377.85,383.25,382.743340326784919575,15729,1610,6020170.00,5612,35.68,15.15,-6.75
22-July-2019,401.00,401.00,342.00,389.55,369.001046577409013765,106060,4202,39136251.00,24881,23.46,59.00,-11.45
19-July-2019,405.95,407.00,400.00,400.80,403.795816234611150035,9991,538,4034324.00,3934,39.38,7.00,-5.15
18-July-2019,411.50,411.50,404.20,406.10,407.016494366360785224,8609,531,3504005.00,4133,48.01,7.30,-5.40
17-July-2019,411.25,415.95,410.00,411.50,413.333090467516697024,8235,356,3403798.00,3907,47.44,5.95,0.25
16-July-2019,414.45,418.60,401.65,411.30,410.544510563520907384,25039,956,10279624.00,6821,27.24,16.95,-3.15
15-July-2019,424.55,428.40,411.10,415.85,419.094661283086585912,11145,499,4670810.00,2235,20.05,17.30,-8.70
12-July-2019,426.50,429.00,420.75,425.35,424.339848956019546868,6753,369,2865567.00,1762,26.09,8.25,-1.15
11-July-2019,427.10,435.00,413.25,420.85,418.742966125419932810,28576,1213,11965999.00,11008,38.52,21.75,-6.25
10-July-2019,441.15,445.20,421.30,424.95,435.558752997601918465,16263,664,7083492.00,4926,30.29,23.90,-16.20
9-July-2019,437.90,448.00,424.60,443.40,440.482055883106895667,23406,585,10309923.00,14901,63.66,23.40,5.50
8-July-2019,446.10,446.10,432.00,433.30,434.884786495364018128,24051,817,10459414.00,4832,20.09,14.10,-12.80
5-July-2019,444.45,451.70,441.80,447.50,447.194204290746077489,37476,1234,16759050.00,12910,34.45,9.90,3.05
4-July-2019,441.10,446.10,439.00,440.00,441.785034949008823192,8727,269,3855458.00,3477,39.84,7.10,-1.10
3-July-2019,444.95,444.95,440.40,441.00,441.286767849508336896,9356,320,4128679.00,3548,37.92,4.55,-3.95
2-July-2019,444.60,444.60,436.75,441.55,440.537205859435873461,25668,653,11307709.00,17843,69.51,7.85,-3.05
1-July-2019,447.95,451.00,440.00,441.25,444.229592265657839428,11895,525,5284111.00,5750,48.34,11.00,-6.70
28-June-2019,443.10,448.40,439.40,444.85,444.671773918964930200,8811,471,3918003.00,4788,54.34,9.00,1.75
27-June-2019,441.40,445.40,440.55,443.90,443.629136029411764705,21760,707,9653370.00,10752,49.41,4.85,2.50
26-June-2019,441.10,444.00,438.05,440.15,441.327495621716287215,5710,307,2519980.00,3048,53.38,5.95,-0.95
25-June-2019,444.75,445.75,438.00,442.95,442.797133887564676472,34402,1501,15233107.00,28629,83.22,7.75,-1.80
24-June-2019,448.90,448.90,436.50,444.75,442.448322147651006711,11175,645,4944360.00,3868,34.61,12.40,-4.15
21-June-2019,447.00,447.40,441.00,443.30,443.998259464163610368,16087,632,7142600.00,4121,25.62,6.40,-3.70
20-June-2019,460.00,460.10,444.10,446.60,450.103816455462371153,27067,1177,12182960.00,16008,59.14,16.00,-13.40
19-June-2019,474.00,478.00,456.20,458.85,467.820080761752829153,20059,602,9384003.00,7255,36.17,21.80,-15.15
18-June-2019,469.70,474.00,467.30,471.45,470.689237118720577803,15507,549,7298978.00,4581,29.54,6.70,1.75
17-June-2019,463.00,470.80,460.00,466.25,466.026407273699692472,14958,575,6970823.00,4824,32.25,10.80,3.25
14-June-2019,459.00,469.70,457.50,464.10,464.285727896341463414,20992,767,9746286.00,7066,33.66,12.20,5.10
13-June-2019,460.00,464.35,455.00,458.65,460.037979880927940874,14613,550,6722535.00,4083,27.94,9.35,-1.35
12-June-2019,460.10,463.55,453.10,459.65,457.410905528950805398,45940,711,21013457.00,3773,8.21,10.45,-0.45
11-June-2019,464.55,467.40,457.05,460.95,462.405156714272021470,20866,629,9648546.00,6888,33.01,10.35,-3.60
10-June-2019,459.45,474.65,458.30,461.85,467.700722803379182042,32789,1127,15335439.00,6921,21.11,16.35,2.40
7-June-2019,450.20,466.50,444.00,458.80,458.892715777899945024,36380,1398,16694517.00,8664,23.82,22.50,8.60
6-June-2019,446.30,454.40,443.10,448.95,450.545329924789744729,26991,911,12160669.00,9554,35.40,11.30,2.65
4-June-2019,445.65,451.10,441.00,445.05,446.109154473650135957,15446,573,6890602.00,3306,21.40,10.10,-0.60
3-June-2019,436.00,450.65,434.40,444.15,445.539101419306325782,63834,1194,28440543.00,8584,13.45,16.25,8.15
31-May-2019,436.85,442.60,433.65,439.05,438.245648751967618619,22235,735,9744392.00,4748,21.35,8.95,2.20
30-May-2019,437.50,439.20,430.50,435.25,434.626800307011603232,22149,833,9626549.00,8251,37.25,8.70,-2.25
29-May-2019,440.10,443.05,435.60,438.20,438.078599456685783277,16565,613,7256772.00,2254,13.61,7.45,-1.90
28-May-2019,444.25,452.00,437.00,440.25,443.643781891789313878,23713,820,10520125.00,5257,22.17,15.00,-4.00
27-May-2019,442.75,450.05,436.90,442.65,442.861536613203580224,16647,712,7372316.00,5037,30.26,13.15,-0.10
24-May-2019,443.00,447.90,437.35,440.30,441.116537759624576344,23014,777,10151856.00,6469,28.11,10.55,-2.70
23-May-2019,459.00,459.95,436.60,440.30,448.742137320044296788,36120,1138,16208566.00,11423,31.63,23.35,-18.70
22-May-2019,452.35,454.95,438.50,447.30,443.126104938772200145,24662,1031,10928376.00,7604,30.83,16.45,-5.05
21-May-2019,455.95,455.95,447.00,451.25,450.072629012060897647,15173,585,6828952.00,4690,30.91,8.95,-4.70
20-May-2019,437.00,449.80,432.80,446.60,444.739195478723404255,18048,716,8026653.00,5095,28.23,17.00,9.60
17-May-2019,427.00,433.00,425.25,429.70,429.998247485522706491,39372,1621,16929891.00,14481,36.78,7.75,2.70
16-May-2019,423.15,429.80,416.00,426.40,423.466873304920573421,12905,625,5464840.00,4007,31.05,13.80,3.25
15-May-2019,427.10,431.80,421.00,422.30,424.509846167104752876,23207,753,9851600.00,6598,28.43,10.80,-4.80
14-May-2019,425.05,432.15,415.05,427.50,426.303532662324847049,30402,1159,12960480.00,7784,25.60,17.10,2.45
13-May-2019,430.20,435.35,422.05,425.70,430.170694401957785255,13076,566,5624912.00,4029,30.81,13.30,-4.50
10-May-2019,432.00,440.00,429.20,435.55,435.909869483131310367,36547,1307,15931198.00,9585,26.23,10.80,3.55
9-May-2019,423.00,434.90,419.00,430.95,426.704882444499057917,24414,996,10417573.00,5495,22.51,15.90,7.95
8-May-2019,425.00,426.35,417.00,420.65,420.632300826880168001,30476,1130,12819190.00,5600,18.38,9.35,-4.35
7-May-2019,444.90,453.50,420.45,430.30,437.173516561113930754,181268,5230,79245569.00,27514,15.18,33.05,-14.60
6-May-2019,449.95,459.00,440.40,443.10,446.838384697130712008,23525,789,10511873.00,9500,40.38,18.60,-6.85
3-May-2019,461.05,464.15,450.00,451.55,455.373758494511238891,17217,561,7840170.00,7555,43.88,14.15,-9.50
2-May-2019,470.00,475.75,458.00,460.60,467.597403685092127303,23880,726,11166226.00,8815,36.91,17.75,-9.40
30-April-2019,472.15,472.55,462.50,469.95,466.870249836568797430,35183,1162,16425896.00,16528,46.98,10.05,-2.20
26-April-2019,467.50,474.00,464.00,471.50,469.990997342589077498,18439,566,8666164.00,2944,15.97,10.00,4.00
25-April-2019,474.00,475.90,465.30,467.95,471.183340056474384832,34706,1228,16352889.00,7956,22.92,10.60,-6.05
24-April-2019,466.05,469.10,457.45,466.45,463.065902578796561604,13611,424,6302790.00,4193,30.81,11.65,0.40
23-April-2019,462.00,466.35,460.00,461.95,463.219854834933270896,12813,428,5935236.00,6095,47.57,6.35,-0.05
22-April-2019,475.00,475.00,457.30,460.55,464.094967252671492588,23208,648,10770716.00,10898,46.96,17.70,-14.45
18-April-2019,476.25,487.00,466.05,472.35,475.076292230281644122,30606,1077,14540185.00,6185,20.21,20.95,-3.90
16-April-2019,481.10,481.10,473.25,475.30,477.202947259565667011,11604,478,5537463.00,3691,31.81,7.85,-5.80
15-April-2019,479.10,487.75,475.10,478.30,482.997533623646383290,25949,772,12533303.00,6083,23.44,12.65,-0.80
12-April-2019,473.10,479.00,466.65,478.00,473.187480049654194006,28195,930,13341521.00,7601,26.96,12.35,4.90
11-April-2019,473.50,475.00,467.20,473.80,471.897758874529690822,18339,682,8654133.00,4757,25.94,7.80,0.30
10-April-2019,465.00,480.00,465.00,472.55,473.877774457333804232,36809,887,17442967.00,8178,22.22,15.00,7.55
9-April-2019,465.20,470.30,452.90,466.25,457.244133333333333333,75000,1179,34293310.00,9144,12.19,17.40,1.05
8-April-2019,476.55,479.60,461.00,465.80,469.989933184855233853,33675,981,15826911.00,8480,25.18,18.60,-10.75
5-April-2019,473.00,481.95,471.10,476.70,477.395304910955207771,29648,779,14153816.00,5818,19.62,10.85,3.70
4-April-2019,488.10,489.75,472.20,475.35,478.667407764750298886,47677,1454,22821426.00,9393,19.70,17.55,-12.75
3-April-2019,495.45,498.50,485.20,488.55,490.885997794928335170,45350,1192,22261680.00,13729,30.27,13.30,-6.90
2-April-2019,485.10,501.50,480.95,493.50,492.565749173030587658,48974,1457,24122915.00,8768,17.90,20.55,8.40
1-April-2019,483.90,491.90,477.35,485.30,483.992904504416334320,40871,946,19781274.00,8543,20.90,14.55,1.40
29-March-2019,485.00,495.00,477.00,486.10,488.940926984722092042,42676,1077,20866043.00,12882,30.19,18.00,1.10
28-March-2019,484.00,485.75,472.75,482.25,479.720623036039880513,51554,1265,24731517.00,11058,21.45,13.00,-1.75
27-March-2019,470.30,483.40,465.00,477.90,471.766928191070359517,95211,2301,44917401.00,17200,18.07,18.40,7.60
26-March-2019,451.15,472.50,451.15,467.75,463.085393687831081009,94199,1937,43622181.00,18063,19.18,21.35,16.60
25-March-2019,439.00,456.00,427.00,452.25,447.194711538461538461,59488,1549,26602719.00,20262,34.06,29.00,13.25
22-March-2019,456.95,461.65,441.00,444.90,451.843015214384508990,40488,1165,18294220.00,8695,21.48,20.65,-12.05
20-March-2019,451.00,463.10,449.75,456.75,458.013511445070618520,71865,1662,32915141.00,17717,24.65,13.35,5.75
19-March-2019,443.60,457.40,440.30,448.15,451.450531900495357713,73886,1953,33355874.00,19528,26.43,17.10,4.55
18-March-2019,439.70,447.70,437.40,440.25,441.267047984381957050,29197,889,12883674.00,6376,21.84,10.30,0.55
15-March-2019,432.25,450.00,430.25,435.45,441.243248857498961362,57768,1721,25489740.00,14959,25.89,19.75,3.20
14-March-2019,439.00,439.00,425.20,428.10,431.011322069325901410,45928,1305,19795488.00,9698,21.12,13.80,-10.90
13-March-2019,444.10,444.10,433.25,437.45,437.871737940264006326,32878,775,14396347.00,7959,24.21,10.85,-6.65
12-March-2019,447.50,452.25,440.00,442.50,446.950866571699905033,84240,2210,37651141.00,24025,28.52,12.25,-5.00
11-March-2019,438.00,445.00,434.15,443.10,440.660178711227492373,74086,1473,32646750.00,26575,35.87,10.85,5.10
8-March-2019,442.80,443.00,431.00,432.85,434.593739551507465267,86735,2200,37694488.00,24158,27.85,12.00,-9.95
7-March-2019,445.50,449.00,430.00,439.90,437.524917255463486772,85202,2451,37277998.00,15247,17.90,19.00,-5.60
6-March-2019,428.00,446.85,424.20,441.85,439.272073039742212674,148960,3778,65433968.00,35615,23.91,22.65,13.85
5-March-2019,418.85,430.80,408.00,422.10,418.359647550241121528,111562,3437,46673039.00,31791,28.50,22.80,3.25
1-March-2019,414.90,420.50,409.40,415.60,415.701637787799667695,25278,891,10508106.00,7645,30.24,11.10,0.70
28-February-2019,400.00,415.85,398.00,407.25,408.173198739880085362,59042,2323,24099362.00,11284,19.11,17.85,7.25
27-February-2019,413.45,416.80,394.80,396.95,402.877036797237509442,92670,3443,37334615.00,31047,33.50,22.00,-16.50
26-February-2019,423.00,423.00,407.20,409.50,411.617390576967314247,47819,2596,19683132.00,11921,24.93,15.80,-13.50
25-February-2019,438.00,438.00,423.45,427.45,430.198889823380992430,29725,1062,12787662.00,6306,21.21,14.55,-10.55
22-February-2019,433.00,436.80,426.75,429.50,432.972338204592901878,26824,1075,11614050.00,6719,25.05,10.05,-3.50
21-February-2019,441.00,441.00,426.10,431.95,431.285102452133019818,35724,1147,15407229.00,8184,22.91,14.90,-9.05
20-February-2019,413.45,440.00,400.05,433.65,428.461927439787218385,95121,3163,40755727.00,16494,17.34,39.95,20.20
19-February-2019,410.00,418.85,406.05,408.65,411.939225170852933345,45068,1749,18565277.00,9746,21.63,12.80,-1.35
18-February-2019,433.95,433.95,399.00,404.60,412.482740413174047917,45453,2158,18748578.00,13076,28.77,34.95,-29.35
15-February-2019,423.00,443.30,420.50,424.75,430.824954123488773747,74112,2456,31929299.00,15577,21.02,22.80,1.75
