,x,,,
2348,8.015059349,,,
2349,10.93360767,,,
2350,6.943010522,,,
2351,9.298727183,,,
2352,10.26561483,,,
2353,9.972128154,,,
2354,9.95350888,,,
2355,10.68961667,,,
2356,9.582275671,,,
2357,13.85979246,,,
2358,9.292575477,,,
2359,10.07855543,,,
2360,3.103676318,,,
2361,9.203527729,,,
2362,8.102653347,,,
2363,11.09920756,,,
2364,8.996846137,,,
2365,11.11371655,,,
2366,11.97944201,,,
2367,7.893052914,,,
2368,7.103281862,,,
2369,9.453343726,,,
2370,10.02805608,,,
2371,7.739417511,,,
2372,7.955233602,,,
2373,8.688822189,,,
2374,11.02025976,,,
2375,9.366978747,,,
2376,13.20644284,,,
2377,10.45440576,,,
2378,7.313193873,,,
2379,9.912656445,,,
2380,6.615426854,,,
2381,9.28440917,,,
2382,7.414066218,,,
2383,7.088112764,,,
2384,7.99720962,,,
2385,8.275430808,,,
2386,11.35890365,,,
2387,5.826433609,,,
2388,7.913107314,,,
2389,8.268594857,,,
2390,9.65915488,,,
2391,6.714063921,,,
2392,7.955330109,,,
2393,11.76441866,,,
2394,12.86156933,,,
2395,10.5641227,,,
2396,11.09566432,,,
2397,7.719869494,,,
2398,11.24349278,,,
2399,11.28279521,,,
2400,10.38062145,,,
2401,9.307952296,,,
2402,7.77302841,,,
2403,8.309546864,,,
2404,8.782896872,,,
2405,8.052008572,,,
2406,7.438204044,,,
2407,10.72925759,,,
2408,8.821436589,,,
2409,7.151587995,,,
2410,10.10724447,,,
2411,6.222342886,,,
2412,14.06665083,,,
2413,10.59558166,,,
2414,11.20353874,,,
2415,9.164147179,,,
2416,11.6203747,,,
2417,11.48505999,,,
2418,11.30251593,,,
2419,11.95466415,,,
2420,10.43381531,,,
2421,7.129162428,,,
2422,11.04852803,,,
2423,11.86445593,,,
2424,7.603262509,,,
2425,12.91674361,,,
2426,16.12120664,,,
2427,12.19160462,,,
2428,11.07839182,,,
2429,9.926493639,,,
2430,13.79571627,,,
2431,7.651653205,,,
2432,11.18799011,,,
2433,9.177598901,,,
2434,10.29591842,,,
2435,9.699043447,,,
2436,7.98971528,,,
2437,12.30405584,,,
2438,10.43027803,,,
2439,11.52211372,,,
2440,7.601213942,,,
2441,9.603196841,,,
2442,11.88079267,,,
2443,7.517623777,,,
2444,9.080241899,,,
2445,9.492721049,,,
2446,11.83334403,,,
2447,9.221321273,,,
2448,6.83194462,,,
2449,7.2988749,,,
2450,10.17710359,,,
2451,9.270255548,,,
2452,7.986942225,,,
2453,11.31462904,,,
2454,11.59714815,,,
2455,9.987126449,,,
2456,7.334029093,,,
2457,7.531968602,,,
2458,7.053375871,,,
2459,9.364426561,,,
2460,8.679577206,,,
2461,10.3357664,,,
2462,8.080732059,,,
2463,10.82384556,,,
2464,8.21264216,,,
2465,11.8651358,,,
2466,10.75202355,,,
2467,8.924966636,,,
2468,7.784763742,,,
2469,8.563974178,,,
2470,11.27356032,,,
2471,8.631160933,,,
2472,12.35943924,,,
2473,7.186502936,,,
2474,12.61852753,,,
2475,8.968813647,,,
2476,9.443026717,,,
2477,10.99496789,,,
2478,7.757142325,,,
2479,6.440830214,,,
2480,5.442731698,,,
2481,8.978282888,,,
2482,6.696377803,,,
2483,12.62013685,,,
2484,8.505988097,,,
2485,9.063060548,,,
2486,7.855495658,,,
2487,9.285446101,,,
2488,8.767173117,,,
2489,9.203066609,,,
2490,7.786550294,,,
2491,6.606910153,,,
2492,10.92979742,,,
2493,9.260189151,,,
2494,12.07681078,,,
2495,9.294360959,,,
2496,8.310867711,,,
2497,10.12972817,,,
2498,7.730848348,,,
2499,10.77101146,,,
2500,13.83871465,,,
2501,8.701039738,,,
2502,6.58150356,,,
2503,7.579158202,,,
2504,12.62641427,,,
2505,8.117536694,,,
2506,9.055434221,,,
2507,7.878641007,,,
2508,7.313611822,,,
2509,8.469066644,,,
2510,7.661472106,,,
2511,13.56344926,,,
2512,10.98958076,,,
2513,11.99413044,,,
2514,13.79532744,,,
2515,6.463394847,,,
2516,9.804670208,,,
2517,11.11274559,,,
2518,11.60040641,,,
2519,9.488976537,,,
2520,3.193200449,,,
2521,8.833495715,,,
2522,11.94672167,,,
2523,6.868576088,,,
2524,11.11590962,,,
2525,9.681167048,,,
2526,9.381088103,,,
2527,9.604886323,,,
2528,8.205584813,,,
2529,8.092371019,,,
2530,8.045833611,,,
2531,9.22098215,,,
2532,9.692274711,,,
2533,7.482967902,,,
2534,12.12737324,,,
2535,9.272608467,,,
2536,10.74541006,,,
2537,9.48445656,,,
2538,9.408874706,,,
2539,11.21749238,,,
2540,8.032815561,,,
2541,10.20994459,,,
2542,11.15831339,,,
2543,10.36719408,,,
2544,4.005997604,,,
2545,5.674127957,,,
2546,10.40168988,,,
2547,6.870937386,,,
2548,8.628466572,,,
2549,8.430862664,,,
2550,10.54030562,,,
2551,10.36373454,,,
2552,12.55097416,,,
2553,11.31209098,,,
2554,7.857854619,,,
2555,10.27707701,,,
2556,10.5099517,,,
2557,11.21057254,,,
2558,12.53253774,,,
2559,10.36454136,,,
2560,8.022148268,,,
2561,7.360546096,,,
2562,5.19555594,,,
2563,8.763535576,,,
2564,10.78434107,,,
2565,11.73929523,,,
2566,7.883502641,,,
2567,8.951945474,,,
2568,5.316357516,,,
2569,10.70383935,,,
2570,11.09925167,,,
2571,10.18395067,,,
2572,11.04284399,,,
2573,6.165042804,,,
2574,9.535744143,,,
2575,4.879906115,,,
2576,9.545880959,,,
2577,9.659102458,,,
2578,10.61427289,,,
2579,11.20848707,,,
2580,10.74054398,,,
2581,10.21407062,,,
2582,8.345178221,,,
2583,11.83132094,,,
2584,6.633056484,,,
2585,8.817348282,,,
2586,10.64306145,,,
2587,6.980677157,,,
2588,11.7109645,,,
2589,4.069757646,,,
2590,9.229240728,,,
2591,10.04152314,,,
2592,8.995960398,,,
2593,8.458025224,,,
2594,12.35391134,,,
2595,9.055785361,,,
2596,11.15947194,,,
2597,7.642163588,,,
2598,8.186629205,,,
2599,7.889832784,,,
2600,10.71837909,,,
2601,10.51749051,,,
2602,8.308669309,,,
2603,9.282361682,,,
2604,11.73093339,,,
2605,11.27456613,,,
2606,8.682634423,,,
2607,12.19059627,,,
2608,7.356431458,,,
2609,6.521034859,,,
2610,9.728480919,,,
2611,9.062775642,,,
2612,9.302271068,,,
2613,6.346337927,,,
2614,11.97582084,,,
2615,7.715427493,,,
2616,10.54097579,,,
2617,11.76261723,,,
2618,10.11779842,,,
2619,10.62546009,,,
2620,8.877799074,,,
2621,8.67484481,,,
2622,7.910224117,,,
2623,11.71868897,,,
2624,8.612901543,,,
2625,10.45481013,,,
2626,10.25556531,,,
2627,8.713763769,,,
2628,9.003627622,,,
2629,9.40072434,,,
2630,9.994953687,,,
2631,11.44581683,,,
2632,9.479243612,,,
2633,8.982768672,,,
2634,4.291968135,,,
2635,9.948926722,,,
2636,11.61019469,,,
2637,9.448618261,,,
2638,8.109647958,,,
2639,11.16629609,,,
2640,10.3943893,,,
2641,8.579067481,,,
2642,10.10517272,,,
2643,9.367313797,,,
2644,8.139942258,,,
2645,8.38339473,,,
2646,8.920728625,,,
2647,8.828076948,,,
2648,10.0062527,,,
2649,11.90436491,,,
2650,11.01892199,,,
2651,9.810224101,,,
2652,6.096807943,,,
2653,11.15703746,,,
2654,12.24083448,,,
2655,5.190359494,,,
2656,11.21205921,,,
2657,6.145588345,,,
2658,3.568698052,,,
2659,10.18783506,,,
2660,5.259739613,,,
2661,11.72786577,,,
2662,17.04182974,,,
2663,7.496361795,,,
2664,10.59844933,,,
2665,10.88035301,,,
2666,9.293082089,,,
2667,11.88265739,,,
2668,11.96097655,,,
2669,6.457718853,,,
2670,8.708084427,,,
2671,11.61640865,,,
2672,10.42066622,,,
2673,7.335225107,,,
2674,12.92269864,,,
2675,4.226256816,,,
2676,9.156025795,,,
2677,11.34177673,,,
2678,6.07893917,,,
2679,9.877466063,,,
2680,9.81553524,,,
2681,10.19586583,,,
2682,8.059596976,,,
2683,11.68010891,,,
2684,7.857391449,,,
2685,7.401912199,,,
2686,9.303523374,,,
2687,10.30331665,,,
2688,11.52199689,,,
2689,8.81035389,,,
2690,12.76222611,,,
2691,7.790999032,,,
2692,6.016632873,,,
2693,9.969932772,,,
2694,7.567682544,,,
2695,2.949609473,,,
2696,10.25348345,,,
2697,8.98723313,,,
2698,9.634831257,,,
2699,7.344128249,,,
2700,9.112506148,,,
2701,9.94750712,,,
2702,7.328074218,,,
2703,12.77855253,,,
2704,8.655672965,,,
2705,9.538703445,,,
2706,9.620949744,,,
2707,9.649375702,,,
2708,11.03007775,,,
2709,6.307167589,,,
2710,12.34159414,,,
2711,8.034834028,,,
2712,11.32179802,,,
2713,8.402546405,,,
2714,5.662597064,,,
2715,10.14029343,,,
2716,10.13977271,,,
2717,10.85046325,,,
2718,4.736187827,,,
2719,10.65345895,,,
2720,8.316945528,,,
2721,9.787235663,,,
2722,5.840802684,,,
2723,10.29048666,,,
2724,9.280155518,,,
2725,9.697452019,,,
2726,7.911203623,,,
2727,8.393513347,,,
2728,8.812985013,,,
2729,11.58809118,,,
2730,7.519053819,,,
2731,8.75506726,,,
2732,8.090936055,,,
2733,11.28763012,,,
2734,6.066918337,,,
2735,9.798764317,,,
2736,11.5879159,,,
2737,6.624733926,,,
2738,8.025607392,,,
2739,9.795656144,,,
2740,10.19483049,,,
2741,10.35507222,,,
2742,7.521871975,,,
2743,7.269860475,,,
2744,8.863110176,,,
2745,9.247737222,,,
2746,15.84755397,,,
2747,10.20992365,,,
2748,8.885195493,,,
2749,11.57405272,,,
2750,7.520124922,,,
2751,7.921201055,,,
2752,10.23992795,,,
2753,12.22029207,,,
2754,8.445701486,,,
2755,13.77167686,,,
2756,9.234556213,,,
2757,9.7620333,,,
2758,6.794355414,,,
2759,8.392986128,,,
2760,8.536108863,,,
2761,5.844679229,,,
2762,12.19091291,,,
2763,9.307250417,,,
2764,12.23945433,,,
2765,9.491368736,,,
2766,8.435715564,,,
2767,9.764606374,,,
2768,11.71125554,,,
2769,10.37034643,,,
2770,6.692971862,,,
2771,7.911633649,,,
2772,12.4535475,,,
2773,10.85024409,,,
2774,11.55360481,,,
2775,8.998346878,,,
2776,10.81524617,,,
2777,11.57904599,,,
2778,8.680300279,,,
2779,11.51153722,,,
2780,9.880046309,,,
2781,9.272810666,,,
2782,11.09107622,,,
2783,9.766472479,,,
2784,10.17561822,,,
2785,9.863698141,,,
2786,5.616444225,,,
2787,7.646240097,,,
2788,9.047157161,,,
2789,9.307135059,,,
2790,5.877372279,,,
2791,6.997328797,,,
2792,10.2580977,,,
2793,10.59009345,,,
2794,9.42246297,,,
2795,6.775607687,,,
2796,10.91176997,,,
2797,8.818750696,,,
2798,9.851598402,,,
2799,11.29239056,,,
2800,10.51771195,,,
2801,8.434869069,,,
2802,11.2198807,,,
2803,6.42655922,,,
2804,9.226920648,,,
2805,11.22871498,,,
2806,6.093628693,,,
2807,6.923278966,,,
2808,8.219230612,,,
2809,12.03633199,,,
2810,7.809747297,,,
2811,9.025470995,,,
2812,13.92054336,,,
2813,10.08739951,,,
2814,8.8908496,,,
2815,6.017763815,,,
2816,9.747416024,,,
2817,8.93373767,,,
2818,10.25236125,,,
2819,9.594723618,,,
2820,6.906920919,,,
2821,8.483502105,,,
2822,7.467569002,,,
2823,7.293782846,,,
2824,10.19041099,,,
2825,9.691034046,,,
2826,10.40168988,,,
2827,4.503066322,,,
2828,14.71210243,,,
2829,9.810966761,,,
2830,9.234125853,,,
2831,7.433901994,,,
2832,11.24542094,,,
2833,7.990345434,,,
2834,10.68740747,,,
2835,7.570951138,,,
2836,7.80741994,,,
2837,9.104582277,,,
2838,14.76711273,,,
2839,8.985752084,,,
2840,9.18202463,,,
2841,6.250837465,,,
2842,10.47976018,,,
2843,7.618688644,,,
2844,11.06505841,,,
2845,8.844486553,,,
2846,11.89664282,,,
2847,9.384485924,,,
2848,5.686164551,,,
2849,7.142049803,,,
2850,10.31248016,,,
2851,7.921406551,,,
2852,9.398351435,,,
2853,7.086532385,,,
2854,6.23053792,,,
2855,5.784196977,,,
2856,11.13212241,,,
2857,8.912996401,,,
2858,4.956139961,,,
2859,8.256364938,,,
2860,9.022264354,,,
2861,7.901294821,,,
2862,8.3646923,,,
2863,7.312597457,,,
2864,9.394397134,,,
2865,6.135542985,,,
2866,10.26321895,,,
2867,11.1024729,,,
2868,8.852267397,,,
2869,9.72362616,,,
2870,7.329060201,,,
2871,9.564295951,,,
2872,7.173992389,,,
2873,11.81053234,,,
2874,8.312160838,,,
2875,10.45919508,,,
2876,10.00700284,,,
2877,10.47942145,,,
2878,8.103725238,,,
2879,11.52231751,,,
2880,8.927021532,,,
2881,12.83483603,,,
2882,8.887549613,,,
2883,8.459957882,,,
2884,10.19777193,,,
2885,7.223718938,,,
2886,7.288020815,,,
2887,8.096277123,,,
2888,9.576916269,,,
2889,8.273006149,,,
2890,5.743153254,,,
2891,12.17157331,,,
2892,11.72336307,,,
2893,12.54544479,,,
2894,9.229887604,,,
2895,8.11270849,,,
2896,9.434374935,,,
2897,10.58357769,,,
2898,11.55513119,,,
2899,8.649418876,,,
2900,8.946915255,,,
2901,8.60271539,,,
2902,5.443963538,,,
2903,9.832957597,,,
2904,9.444413805,,,
2905,7.56598481,,,
2906,8.786637046,,,
2907,9.492770078,,,
2908,6.857741987,,,
2909,9.680019407,,,
2910,10.07557763,,,
2911,7.722979206,,,
2912,11.2036136,,,
2913,8.58408407,,,
2914,10.54156948,,,
2915,9.908844404,,,
2916,8.699577382,,,
2917,12.32093354,,,
2918,8.047993745,,,
2919,11.33544294,,,
2920,9.502762645,,,
2921,11.20562602,,,
2922,11.92423313,,,
2923,8.545371335,,,
2924,10.48918329,,,
2925,10.54088459,,,
2926,9.323492329,,,
2927,11.00663016,,,
2928,10.70379237,,,
2929,6.69881811,,,
2930,11.58838369,,,
2931,10.15917617,,,
2932,9.405076542,,,
2933,9.149256208,,,
2934,9.860494813,,,
2935,8.492103689,,,
2936,14.60920357,,,
2937,10.407645,,,
2938,9.273634135,,,
2939,12.02071709,,,
2940,11.12603928,,,
2941,11.25181112,,,
2942,9.66116913,,,
2943,10.57007976,,,
2944,13.32703662,,,
2945,12.55859075,,,
2946,10.66078488,,,
2947,8.656165878,,,
2948,10.50682869,,,
2949,5.121875689,,,
2950,12.25797614,,,
2951,11.66010453,,,
2952,10.67309626,,,
2953,8.819116806,,,
2954,11.28451062,,,
2955,10.63092662,,,
2956,9.478877182,,,
2957,11.20901084,,,
2958,7.21499429,,,
2959,7.630866569,,,
2960,8.950840349,,,
2961,9.967899704,,,
2962,12.43762912,,,
2963,9.432035506,,,
2964,9.551902657,,,
2965,9.562630812,,,
2966,7.027667457,,,
2967,9.710678456,,,
2968,10.19340184,,,
2969,4.866015851,,,
2970,5.541644693,,,
2971,7.607118841,,,
2972,8.195254342,,,
2973,6.631815877,,,
2974,7.781279709,,,
2975,9.355778119,,,
2976,8.897680474,,,
2977,10.77038983,,,
2978,8.022268316,,,
2979,10.95817734,,,
2980,9.81532167,,,
2981,7.466384537,,,
2982,8.930298754,,,
2983,11.6121554,,,
2984,9.205892531,,,
2985,10.26043167,,,
2986,11.34745222,,,
2987,12.6702384,,,
2988,12.15986663,,,
2989,9.808172663,,,
2990,9.184145122,,,
2991,8.819790793,,,
2992,9.128441482,,,
2993,9.087998998,,,
2994,10.39221339,,,
2995,7.483561548,,,
2996,10.95000263,,,
2997,11.52427575,,,
2998,11.56250583,,,
2999,9.77955222,,,
3000,4.851718669,,,
3001,9.337927709,,,
3002,8.510028394,,,
3003,12.643069,,,
3004,11.44956585,,,
3005,7.24297498,,,
3006,10.24596223,,,
3007,9.243253671,,,
3008,6.765261628,,,
3009,7.730346491,,,
3010,8.294745186,,,
3011,10.29884327,,,
3012,7.891168526,,,
3013,10.83581506,,,
3014,13.82992493,,,
3015,13.27351159,,,
3016,7.555937786,,,
3017,8.250693049,,,
3018,12.35061493,,,
3019,4.363940654,,,
3020,12.57459327,,,
3021,8.010993807,,,
3022,8.214920752,,,
3023,9.736623801,,,
3024,7.856633698,,,
3025,10.37585349,,,
3026,8.939421527,,,
3027,8.000611206,,,
3028,9.199054635,,,
3029,10.0002051,,,
3030,7.949009075,,,
3031,6.209766071,,,
3032,11.40004291,,,
3033,8.063908395,,,
3034,9.302835926,,,
3035,7.974395449,,,
3036,11.28213716,,,
3037,7.533297384,,,
3038,12.68758572,,,
3039,13.41574856,,,
3040,13.42120683,,,
3041,11.37419609,,,
3042,6.132871095,,,
3043,10.19378364,,,
3044,11.50707687,,,
3045,12.79002103,,,
3046,5.864288916,,,
3047,11.20523074,,,
3048,14.08864809,,,
3049,7.678381008,,,
3050,8.638274714,,,
3051,8.138905048,,,
3052,10.84451948,,,
3053,9.574104049,,,
3054,8.668448853,,,
3055,11.01387945,,,
3056,8.492856157,,,
3057,7.970654978,,,
3058,7.330720271,,,
3059,9.701252373,,,
3060,9.543531096,,,
3061,7.005997455,,,
3062,15.89588117,,,
3063,11.60386889,,,
3064,8.563818022,,,
3065,8.663338458,,,
3066,10.2043539,,,
3067,6.131030572,,,
3068,6.742740471,,,
3069,14.78771718,,,
3070,9.569180948,,,
3071,12.769164,,,
3072,6.545269955,,,
3073,8.248715643,,,
3074,10.78117919,,,
3075,8.540818226,,,
3076,8.605662086,,,
3077,11.59222788,,,
3078,7.344010918,,,
3079,9.169550768,,,
3080,9.133203721,,,
3081,6.843017309,,,
3082,10.49095388,,,
3083,10.08632707,,,
3084,12.46142488,,,
3085,8.451848403,,,
3086,6.127436775,,,
3087,15.80648663,,,
3088,8.918868381,,,
3089,10.39687636,,,
3090,12.68171894,,,
3091,8.493196989,,,
3092,11.23777797,,,
3093,9.483642845,,,
3094,11.33815433,,,
3095,8.570231265,,,
3096,8.855334234,,,
3097,10.57919782,,,
3098,11.46942967,,,
3099,9.239043559,,,
3100,8.298328246,,,
3101,7.184065377,,,
3102,8.66689475,,,
3103,7.154754932,,,
3104,12.20141357,,,
3105,9.884791157,,,
3106,8.261518715,,,
3107,8.195659659,,,
3108,7.987116608,,,
3109,9.958563479,,,
3110,12.40905999,,,
3111,12.07205803,,,
3112,10.69748649,,,
3113,8.79920869,,,
3114,7.484458434,,,
3115,10.68122989,,,
3116,10.44809229,,,
3117,9.584623382,,,
3118,10.77452805,,,
3119,13.34327746,,,
3120,10.65878578,,,
3121,11.00727872,,,
3122,9.725856319,,,
3123,14.54947859,,,
3124,8.804456325,,,
3125,11.46195174,,,
3126,8.031999585,,,
3127,13.12706958,,,
3128,13.19308589,,,
3129,7.630218224,,,
3130,8.825689622,,,
3131,6.278481736,,,
3132,7.103211028,,,
3133,12.78786276,,,
3134,12.73781599,,,
3135,8.005248651,,,
3136,7.235370875,,,
3137,10.64900745,,,
3138,5.941938654,,,
3139,9.753540222,,,
3140,12.23735813,,,
3141,10.31402478,,,
3142,9.910754203,,,
3143,8.296573225,,,
3144,10.97579996,,,
3145,10.39448136,,,
3146,9.169794393,,,
3147,9.081686106,,,
3148,10.26425588,,,
3149,5.648094822,,,
3150,8.61664075,,,
3151,8.026895716,,,
3152,9.506892715,,,
3153,9.3145587,,,
3154,7.337554486,,,
3155,8.873484739,,,
3156,9.715402417,,,
3157,7.975615197,,,
3158,10.99455013,,,
3159,9.2459943,,,
3160,7.743794709,,,
3161,10.45054885,,,
3162,8.059400164,,,
3163,8.208903969,,,
3164,6.668511771,,,
3165,8.814988522,,,
3166,8.915899345,,,
3167,9.053016207,,,
3168,6.696210736,,,
3169,8.215064489,,,
3170,8.166889067,,,
3171,7.244919556,,,
3172,8.850485724,,,
3173,7.57513309,,,
3174,7.552798687,,,
3175,11.69982846,,,
3176,9.810462851,,,
3177,11.82270566,,,
3178,8.991233766,,,
3179,9.087371174,,,
3180,10.08940025,,,
3181,10.35932731,,,
3182,9.534097036,,,
3183,8.17540519,,,
3184,10.22856332,,,
3185,12.6030794,,,
3186,8.234047212,,,
3187,8.72766474,,,
3188,9.364065602,,,
3189,10.08300927,,,
3190,7.935601874,,,
3191,6.19129612,,,
3192,10.19203726,,,
3193,10.30530886,,,
3194,6.820975931,,,
3195,12.78277813,,,
3196,8.23344946,,,
3197,12.5910162,,,
3198,10.91722355,,,
3199,9.394600595,,,
3200,10.80174637,,,
3201,8.596292866,,,
3202,10.53986376,,,
3203,9.764860893,,,
3204,11.16860863,,,
3205,5.029119157,,,
3206,6.841896183,,,
3207,9.562179695,,,
3208,9.229202796,,,
3209,6.335001022,,,
3210,10.27224134,,,
3211,10.20189531,,,
3212,9.075394171,,,
3213,7.813248897,,,
3214,11.1470211,,,
3215,11.9515774,,,
3216,8.726403992,,,
3217,11.71674192,,,
3218,9.20122959,,,
3219,12.31809272,,,
3220,12.63657612,,,
3221,12.91126796,,,
3222,5.786222672,,,
3223,8.402411152,,,
3224,7.623379017,,,
3225,9.759598838,,,
3226,9.909401999,,,
3227,9.832301904,,,
3228,8.541646796,,,
3229,5.198573058,,,
3230,12.09367858,,,
3231,8.281724595,,,
3232,11.46736153,,,
3233,4.396439606,,,
3234,6.708059133,,,
3235,6.554050762,,,
3236,6.975249981,,,
3237,9.545041334,,,
3238,8.429558233,,,
3239,9.336911997,,,
3240,13.51650482,,,
3241,9.502926636,,,
3242,11.74346284,,,
3243,8.204964255,,,
3244,6.63526364,,,
3245,8.904657362,,,
3246,9.131890879,,,
3247,7.251152833,,,
3248,10.15844398,,,
3249,8.284193464,,,
3250,7.448013025,,,
3251,9.136827683,,,
3252,9.270296755,,,
3253,5.83713409,,,
3254,8.585940742,,,
3255,9.688414624,,,
3256,12.47176329,,,
3257,9.355094967,,,
3258,9.469722118,,,
3259,8.215747622,,,
3260,9.46984682,,,
3261,11.45048829,,,
3262,9.879373256,,,
3263,6.088254893,,,
3264,8.050752541,,,
3265,12.55826576,,,
3266,14.24225192,,,
3267,13.49853981,,,
3268,8.571877958,,,
3269,7.399230277,,,
3270,10.9230073,,,
3271,9.148421488,,,
3272,8.394987967,,,
3273,8.56618372,,,
3274,8.743888387,,,
3275,12.19014412,,,
3276,5.416527938,,,
3277,8.448256178,,,
3278,9.942568039,,,
3279,8.645043776,,,
3280,11.831603,,,
3281,9.632029617,,,
3282,10.14326618,,,
3283,10.07322755,,,
3284,12.85082382,,,
3285,12.4535475,,,
3286,11.58783311,,,
3287,5.056248501,,,
3288,10.57599517,,,
3289,10.82958564,,,
3290,6.896156204,,,
3291,7.467282396,,,
3292,10.36735466,,,
3293,7.76413671,,,
3294,8.730468979,,,
3295,7.403804165,,,
3296,10.963673,,,
3297,8.91987894,,,
3298,6.859950464,,,
3299,9.091635989,,,
3300,12.45045985,,,
3301,12.37518172,,,
3302,7.522574249,,,
3303,6.755272465,,,
3304,11.29029698,,,
3305,9.59181486,,,
3306,10.59603031,,,
3307,10.55004942,,,
3308,10.27846591,,,
3309,9.371016517,,,
3310,8.133342436,,,
3311,10.18646757,,,
3312,9.206027328,,,
3313,8.226449898,,,
3314,12.01885866,,,
3315,9.745906536,,,
3316,11.62916584,,,
3317,9.395176919,,,
3318,6.008813232,,,
3319,8.961407296,,,
3320,8.753826193,,,
3321,11.75551854,,,
3322,8.349158708,,,
3323,8.715640769,,,
3324,11.23949584,,,
3325,9.907373598,,,
3326,7.541491278,,,
3327,8.173586372,,,
3328,8.359491052,,,
3329,7.620192752,,,
3330,8.598549391,,,
3331,11.32955302,,,
3332,7.663916095,,,
3333,9.720563405,,,
3334,10.77602892,,,
3335,8.724302007,,,
3336,6.749810178,,,
3337,11.52707539,,,
3338,8.358880057,,,
3339,8.971099568,,,
3340,9.929495978,,,
3341,11.0493367,,,
3342,6.748861618,,,
3343,10.21050749,,,
3344,12.31350166,,,
3345,8.651995934,,,
3346,11.0918923,,,
3347,8.420171139,,,
3348,11.09928284,,,
3349,10.03121869,,,
3350,10.16697824,,,
3351,8.254057622,,,
3352,9.235414561,,,
3353,5.230882543,,,
3354,7.680183242,,,
3355,10.78808045,,,
3356,10.51247319,,,
3357,10.8042709,,,
3358,8.884744149,,,
3359,10.68155087,,,
3360,6.73992302,,,
3361,7.637658564,,,
3362,11.63144442,,,
3363,8.787377178,,,
3364,7.875243411,,,
3365,7.383301953,,,
3366,10.59139225,,,
3367,8.52889074,,,
3368,9.441738605,,,
3369,10.74342813,,,
3370,10.68806734,,,
3371,9.28478721,,,
3372,10.26131388,,,
3373,8.461445315,,,
3374,8.620131339,,,
3375,12.35970785,,,
3376,7.987900276,,,
3377,11.42292708,,,
3378,9.115997867,,,
3379,7.363848341,,,
3380,11.31982995,,,
3381,7.089400709,,,
3382,8.814959007,,,
3383,10.23889123,,,
3384,10.65707478,,,
3385,16.09954201,,,
3386,11.48154091,,,
3387,8.110364626,,,
3388,11.17294963,,,
3389,10.34213427,,,
3390,10.17407939,,,
3391,12.12500503,,,
3392,5.458041677,,,
3393,9.257599413,,,
3394,11.25596823,,,
3395,5.35623921,,,
3396,9.707281145,,,
3397,7.665809395,,,
3398,13.57226877,,,
3399,9.612082883,,,
3400,11.97400284,,,
3401,10.58331646,,,
3402,10.82398678,,,
3403,8.084438705,,,
3404,9.615801496,,,
3405,6.41294845,,,
3406,8.598624592,,,
3407,10.01340527,,,
3408,11.50630294,,,
3409,11.39584214,,,
3410,12.83832319,,,
3411,7.315683695,,,
3412,7.741965898,,,
3413,12.0495651,,,
3414,8.096443655,,,
3415,9.510235131,,,
3416,9.255959602,,,
3417,8.180898949,,,
3418,3.891588465,,,
3419,7.259109086,,,
3420,7.722176068,,,
3421,7.330700974,,,
3422,5.598520669,,,
3423,5.569025818,,,
3424,8.595577039,,,
3425,8.268963684,,,
3426,8.388251403,,,
3427,13.64815114,,,
3428,10.08459982,,,
3429,11.95758132,,,
3430,12.27865011,,,
3431,8.26977343,,,
3432,11.3012124,,,
3433,9.073247167,,,
3434,9.831779653,,,
3435,10.53811062,,,
3436,9.979520831,,,
3437,11.03055278,,,
3438,13.66949016,,,
3439,12.97571774,,,
3440,9.061623454,,,
3441,6.712782977,,,
3442,9.841301831,,,
3443,8.636591234,,,
3444,10.23154946,,,
3445,6.273274818,,,
3446,12.87661997,,,
3447,13.0385985,,,
3448,9.769203892,,,
3449,9.484442361,,,
3450,6.823821627,,,
3451,14.71605186,,,
3452,9.81188508,,,
3453,9.404593688,,,
3454,7.360340143,,,
3455,8.241634037,,,
3456,8.208146166,,,
3457,9.43263497,,,
3458,4.546089899,,,
3459,7.409795534,,,
3460,17.67896044,,,
3461,9.988823197,,,
3462,11.62386544,,,
3463,7.61926317,,,
3464,10.34020267,,,
3465,8.067486442,,,
3466,7.132443329,,,
3467,13.21742869,,,
3468,9.594477983,,,
3469,13.09226939,,,
3470,9.888431543,,,
3471,6.343302857,,,
3472,14.10700165,,,
3473,10.97863075,,,
3474,10.12873751,,,
3475,11.61720701,,,
3476,11.26766228,,,
3477,10.01292725,,,
3478,12.29628233,,,
3479,10.51670059,,,
3480,9.764629647,,,
3481,8.247315521,,,
3482,8.298523871,,,
3483,10.41129123,,,
3484,6.639015041,,,
3485,12.77618714,,,
3486,8.956359324,,,
3487,5.757692461,,,
3488,9.373704092,,,
3489,12.2466072,,,
3490,6.853023124,,,
3491,9.12956317,,,
3492,5.538531271,,,
3493,10.36653702,,,
3494,11.93385196,,,
3495,11.09738191,,,
3496,10.17539219,,,
3497,9.271481942,,,
3498,10.12260691,,,
3499,4.069313456,,,
3500,8.289833224,,,
3501,7.775290337,,,
3502,10.69458876,,,
3503,12.68527722,,,
3504,8.931187819,,,
3505,11.42003333,,,
3506,6.835867487,,,
3507,10.11780034,,,
3508,7.701980537,,,
3509,10.07581069,,,
3510,10.485012,,,
3511,11.64975708,,,
3512,7.04306564,,,
3513,11.30778842,,,
